budget,revenue,popularity,runtime,vote_average,title,genres
155497574,178212512,5.359997559457975,101,6.756588611922281,Movie 505,"[{'id': 878, 'name': 'Science Fiction'}]"
146188451,271916578,69.64018021973595,116,8.347204784410856,Movie 506,"[{'id': 27, 'name': 'Horror'}]"
117710653,246036088,65.1753538408276,99,6.033938144581317,Movie 507,"[{'id': 27, 'name': 'Horror'}]"
107402148,113057776,23.916529495385834,103,3.4628662445163663,Movie 508,"[{'id': 12, 'name': 'Adventure'}]"
101952086,300350151,68.45394831089352,163,4.837175522892487,Movie 509,"[{'id': 12, 'name': 'Adventure'}]"
51018037,120937224,94.07813593395618,144,6.933776472685905,Movie 510,"[{'id': 28, 'name': 'Action'}]"
44351876,84026095,5.631798652205084,144,4.435553176508783,Movie 511,[]
51166883,48684598,32.64555347391419,160,4.683166931132406,Movie 512,"[{'id': 53, 'name': 'Thriller'}]"
195579233,124123483,44.37949494996917,80,7.922814098165121,Movie 513,"[{'id': 27, 'name': 'Horror'}]"
47787763,62131240,90.02677553354427,173,6.505918390576254,Movie 514,"[{'id': 35, 'name': 'Comedy'}]"
66732489,159021408,96.26388321430652,82,6.051164590641435,Movie 515,"[{'id': 12, 'name': 'Adventure'}]"
4693305,5506787,44.9674094031369,125,4.910711800834826,Movie 516,"[{'id': 16, 'name': 'Animation'}]"
14470137,26753699,75.25281280207693,134,7.3855682155982,Movie 517,"[{'id': 18, 'name': 'Drama'}]"
5466271,12681026,53.634441352683815,154,4.726310606940176,Movie 518,[]
189934912,146223155,54.240510539396276,167,7.4223811058650515,Movie 519,"[{'id': 35, 'name': 'Comedy'}]"
170124855,376527991,28.531851991569287,165,3.420608881604652,Movie 520,"[{'id': 53, 'name': 'Thriller'}]"
145713028,106323477,22.478668340524074,143,8.187248049492503,Movie 521,"[{'id': 18, 'name': 'Drama'}]"
163927107,477490869,29.512529246480074,124,5.997398780255597,Movie 522,"[{'id': 18, 'name': 'Drama'}]"
35654999,61361730,56.07647271845085,105,5.63104810019382,Movie 523,"[{'id': 27, 'name': 'Horror'}]"
28451727,24943352,3.8863634161868106,156,6.666140469251547,Movie 524,"[{'id': 878, 'name': 'Science Fiction'}]"
75815222,102802339,90.81764549128417,144,6.745152437377623,Movie 525,"[{'id': 878, 'name': 'Science Fiction'}]"
29997889,46002996,16.472087245427844,103,3.792211061339973,Movie 526,"[{'id': 53, 'name': 'Thriller'}]"
114865200,275155282,22.78877901026727,153,7.53740153889728,Movie 527,[]
100967871,238138727,52.30934146831699,114,4.655569787700378,Movie 528,[]
49978079,101448066,71.30136186739065,103,8.429771281019484,Movie 529,"[{'id': 18, 'name': 'Drama'}]"
12726298,9733413,10.477176419695333,107,7.907103980488995,Movie 530,"[{'id': 27, 'name': 'Horror'}]"
56723671,49855763,32.45177505716906,179,5.077596249208491,Movie 531,[]
57564401,42274852,96.89878595186136,159,7.846435759204287,Movie 532,"[{'id': 16, 'name': 'Animation'}]"
47673570,92626502,26.971953711313624,95,5.138342995799425,Movie 533,"[{'id': 35, 'name': 'Comedy'}]"
79547323,214208698,31.99196436125154,138,3.6056860898162437,Movie 534,"[{'id': 10749, 'name': 'Romance'}]"
16033888,25405716,83.81335057118531,160,8.771329432354248,Movie 535,"[{'id': 878, 'name': 'Science Fiction'}]"
90132960,81310785,5.97122873735507,133,6.91561209129264,Movie 536,[]
196922610,373189182,46.99670371208811,158,5.73659715997555,Movie 537,"[{'id': 28, 'name': 'Action'}]"
35958762,90953392,38.58205968071535,95,5.386640109186238,Movie 538,"[{'id': 28, 'name': 'Action'}]"
18028708,42444629,32.34208923095646,94,4.948232005549584,Movie 539,"[{'id': 878, 'name': 'Science Fiction'}]"
5035851,13615062,29.28425981043169,177,8.888685572574776,Movie 540,"[{'id': 28, 'name': 'Action'}]"
48685442,58167187,10.04603638118051,90,3.8084835907854444,Movie 541,"[{'id': 12, 'name': 'Adventure'}]"
35045504,34515779,32.16775710581324,144,4.88883035352341,Movie 542,"[{'id': 12, 'name': 'Adventure'}]"
102750176,277378334,5.262187868851188,158,5.912985841695981,Movie 543,"[{'id': 28, 'name': 'Action'}]"
114751207,246015202,78.31542250079909,169,5.867997270325868,Movie 544,"[{'id': 12, 'name': 'Adventure'}]"
131355017,167782695,40.424551601843156,147,5.828198906447061,Movie 545,"[{'id': 12, 'name': 'Adventure'}]"
83396202,196470620,44.94647939967125,122,4.054702894982291,Movie 546,"[{'id': 878, 'name': 'Science Fiction'}]"
36610155,92909103,89.46586405856303,148,3.8695951626570033,Movie 547,"[{'id': 12, 'name': 'Adventure'}]"
103912284,211715625,66.14744340226085,178,4.52860551797172,Movie 548,"[{'id': 16, 'name': 'Animation'}]"
30469068,67632503,1.797851230869859,92,8.487156922812336,Movie 549,"[{'id': 878, 'name': 'Science Fiction'}]"
117346891,168762403,94.3743074731672,89,3.678317807007061,Movie 550,"[{'id': 28, 'name': 'Action'}]"
165402782,305455796,24.47730213179341,154,7.544550620239949,Movie 551,"[{'id': 10749, 'name': 'Romance'}]"
10702701,19376147,11.653804291226026,161,7.545290358800228,Movie 552,"[{'id': 53, 'name': 'Thriller'}]"
79262145,207676289,77.04468965970734,177,7.858622423383574,Movie 553,"[{'id': 28, 'name': 'Action'}]"
168345404,437682891,50.5472542708051,120,8.319692933936132,Movie 554,"[{'id': 27, 'name': 'Horror'}]"
138193970,356775534,43.943286035783736,129,4.578217065233582,Movie 555,"[{'id': 28, 'name': 'Action'}]"
104312086,55032869,25.700804888591435,166,4.347356815613378,Movie 556,"[{'id': 53, 'name': 'Thriller'}]"
38317456,90960418,55.199677496369546,150,5.793033999164878,Movie 557,"[{'id': 28, 'name': 'Action'}]"
132952729,318646605,28.16407591505616,138,4.590535012512217,Movie 558,"[{'id': 10749, 'name': 'Romance'}]"
28812615,63270977,90.2567175234197,118,7.405859933898645,Movie 559,"[{'id': 16, 'name': 'Animation'}]"
45653148,109141229,22.305243493586087,82,6.815637460448602,Movie 560,"[{'id': 10749, 'name': 'Romance'}]"
140050905,364822233,88.5511598951196,155,8.24992612831591,Movie 561,"[{'id': 35, 'name': 'Comedy'}]"
100952217,169175486,56.38113714700834,86,3.4964298209224296,Movie 562,"[{'id': 27, 'name': 'Horror'}]"
121794109,213763950,83.02032525562886,128,8.49050000014845,Movie 563,"[{'id': 18, 'name': 'Drama'}]"
9454561,7675072,71.57175359023455,105,4.760091760020537,Movie 564,"[{'id': 35, 'name': 'Comedy'}]"
46932658,68683115,69.97281603223811,112,5.944166075561904,Movie 565,"[{'id': 16, 'name': 'Animation'}]"
137815208,290571369,33.11023496181052,127,5.631668615637862,Movie 566,[]
24151417,59195109,24.155796215748143,158,7.561869906626543,Movie 567,"[{'id': 27, 'name': 'Horror'}]"
40673332,42423210,21.877736540398026,81,5.521999856591055,Movie 568,"[{'id': 28, 'name': 'Action'}]"
154917041,130836309,85.86197404889928,150,8.661318873896455,Movie 569,"[{'id': 28, 'name': 'Action'}]"
17934380,38695308,82.22225520564298,111,8.415203295831454,Movie 570,"[{'id': 27, 'name': 'Horror'}]"
11617244,5863219,44.61677927321843,83,8.232966911817039,Movie 571,"[{'id': 878, 'name': 'Science Fiction'}]"
169303991,160149971,14.108056736149006,99,3.4275499958893674,Movie 572,"[{'id': 10749, 'name': 'Romance'}]"
185451800,106204249,38.84297294576838,115,8.125548369323637,Movie 573,"[{'id': 878, 'name': 'Science Fiction'}]"
130195004,119416523,62.31500195955423,111,7.689812672659263,Movie 574,"[{'id': 18, 'name': 'Drama'}]"
138587448,132115164,45.985912293515334,107,3.621077682036786,Movie 575,"[{'id': 35, 'name': 'Comedy'}]"
3640328,5348311,78.2387375798165,156,3.644485952617331,Movie 576,"[{'id': 53, 'name': 'Thriller'}]"
26856919,40441626,99.76465940288716,80,3.606982869105247,Movie 577,"[{'id': 27, 'name': 'Horror'}]"
58658082,157535440,19.922076756440788,139,3.067995559226925,Movie 578,"[{'id': 16, 'name': 'Animation'}]"
190613154,338390629,46.505431146297674,135,6.291805831167501,Movie 579,"[{'id': 18, 'name': 'Drama'}]"
162566703,375287170,43.66740629016138,114,8.84036574861626,Movie 580,"[{'id': 12, 'name': 'Adventure'}]"
12552291,9544051,31.144760742146133,109,5.632108217398761,Movie 581,"[{'id': 35, 'name': 'Comedy'}]"
1070640,1138729,20.61145615530867,133,6.2445450113241385,Movie 582,[]
114442790,258338416,7.503519532476263,115,8.807818780619733,Movie 583,"[{'id': 53, 'name': 'Thriller'}]"
78498463,49611805,88.82481240514615,134,4.531093372645384,Movie 584,"[{'id': 10749, 'name': 'Romance'}]"
122562775,210378286,42.56502107094544,168,8.150821515589577,Movie 585,"[{'id': 35, 'name': 'Comedy'}]"
198193764,396074860,50.192656331504836,159,6.278342803270417,Movie 586,"[{'id': 16, 'name': 'Animation'}]"
4741196,9507824,91.77726277189066,137,6.4168590879780645,Movie 587,"[{'id': 16, 'name': 'Animation'}]"
20511512,11431722,77.85275727407884,162,5.059043143243701,Movie 588,"[{'id': 12, 'name': 'Adventure'}]"
175478184,229046411,13.919625147601238,144,6.3695061658014485,Movie 589,"[{'id': 16, 'name': 'Animation'}]"
12720477,26601400,56.976576793166494,148,3.438855056869704,Movie 590,"[{'id': 35, 'name': 'Comedy'}]"
119338832,104123052,44.78297537543635,130,7.587861435684673,Movie 591,"[{'id': 16, 'name': 'Animation'}]"
148435376,332278396,79.92389618529752,101,4.70812656926563,Movie 592,"[{'id': 35, 'name': 'Comedy'}]"
23558781,55712112,72.69902221358298,167,8.32564997696373,Movie 593,[]
60946863,180093285,69.35016646919613,132,5.207104167644751,Movie 594,"[{'id': 18, 'name': 'Drama'}]"
63784216,65353625,34.713938712509794,179,3.8569446629212956,Movie 595,"[{'id': 12, 'name': 'Adventure'}]"
33425301,85663252,80.6914093095262,115,7.175289446210909,Movie 596,"[{'id': 35, 'name': 'Comedy'}]"
89146618,160530009,6.186738263891261,147,3.987468868281017,Movie 597,"[{'id': 27, 'name': 'Horror'}]"
161996370,232247147,16.802865241784556,115,7.522083093257942,Movie 598,"[{'id': 10749, 'name': 'Romance'}]"
61995760,49964980,34.22670402481326,131,8.8086734184367,Movie 599,"[{'id': 12, 'name': 'Adventure'}]"
47547339,111202005,8.603936665858846,132,7.6773172127715705,Movie 600,"[{'id': 18, 'name': 'Drama'}]"
91372540,99563539,24.264433475934467,161,3.134695490587948,Movie 601,[]
131489576,187840091,83.1849473167939,129,6.5993147283166484,Movie 602,"[{'id': 18, 'name': 'Drama'}]"
149791186,98316278,94.87690224121785,159,7.172464025818346,Movie 603,[]
124637835,312020511,31.15563322164486,120,7.952749954777711,Movie 604,"[{'id': 12, 'name': 'Adventure'}]"
183128904,442525742,27.187064594894984,97,3.336013853634001,Movie 605,"[{'id': 27, 'name': 'Horror'}]"
30264326,70638134,28.709372572396262,101,5.880646967713718,Movie 606,[]
83896667,104754114,28.49418964773354,145,6.212225235830366,Movie 607,"[{'id': 28, 'name': 'Action'}]"
54953229,51309840,4.557088036411326,100,4.014749175865068,Movie 608,"[{'id': 35, 'name': 'Comedy'}]"
57294783,119968581,92.7647182867797,179,4.934698858263898,Movie 609,"[{'id': 53, 'name': 'Thriller'}]"
194363507,338273349,22.156116015462512,123,5.641330357536991,Movie 610,"[{'id': 53, 'name': 'Thriller'}]"
47977874,45369372,42.58040333405909,126,7.999258127746809,Movie 611,"[{'id': 35, 'name': 'Comedy'}]"
30365614,67253099,1.9590013913558062,118,8.576445396421242,Movie 612,"[{'id': 18, 'name': 'Drama'}]"
90268367,268802594,85.93755400059067,108,6.7705369735060374,Movie 613,"[{'id': 12, 'name': 'Adventure'}]"
48010676,113691631,73.3845771010368,133,5.369671116128773,Movie 614,[]
126430852,297108199,94.72884748219661,169,4.524186106793916,Movie 615,"[{'id': 18, 'name': 'Drama'}]"
186588834,536588788,78.37993244044351,164,8.892811106616904,Movie 616,"[{'id': 53, 'name': 'Thriller'}]"
172544971,173811609,32.05694469315446,96,8.89811998845815,Movie 617,"[{'id': 12, 'name': 'Adventure'}]"
70426200,134786937,25.53946251411394,159,8.549861689410209,Movie 618,"[{'id': 28, 'name': 'Action'}]"
109352980,322494709,70.073914447776,139,7.714014899266916,Movie 619,"[{'id': 12, 'name': 'Adventure'}]"
11198499,10226864,37.04716472603944,110,4.95467726247371,Movie 620,"[{'id': 27, 'name': 'Horror'}]"
38342772,86295389,57.05528655950904,152,7.902002900985784,Movie 621,"[{'id': 28, 'name': 'Action'}]"
179580630,352790702,1.6194896316205527,174,5.452758103627035,Movie 622,"[{'id': 10749, 'name': 'Romance'}]"
135415503,266253654,7.126684466367049,157,4.960638588930271,Movie 623,"[{'id': 10749, 'name': 'Romance'}]"
171158648,384110227,54.00142617698347,128,7.469192150797677,Movie 624,"[{'id': 12, 'name': 'Adventure'}]"
124291756,351005177,57.04109299836834,81,3.4779235657225374,Movie 625,"[{'id': 35, 'name': 'Comedy'}]"
158832377,390164562,75.39384150147502,127,3.2913763397739704,Movie 626,"[{'id': 27, 'name': 'Horror'}]"
18310852,11725175,14.064566642772212,93,5.687722183087113,Movie 627,"[{'id': 28, 'name': 'Action'}]"
55564054,146234591,51.8051252919211,138,5.673832804932971,Movie 628,[]
198206748,210862907,20.25031679873717,176,8.37386491838301,Movie 629,"[{'id': 16, 'name': 'Animation'}]"
165991210,239406700,10.226415836706774,178,3.7569185777269007,Movie 630,"[{'id': 28, 'name': 'Action'}]"
79733130,131905071,41.639083611994906,137,3.7397035647144765,Movie 631,"[{'id': 28, 'name': 'Action'}]"
134796590,229459517,17.170328160816666,137,3.8847156028494068,Movie 632,"[{'id': 27, 'name': 'Horror'}]"
78273675,124294760,22.95641584103954,130,3.1784175677676156,Movie 633,"[{'id': 878, 'name': 'Science Fiction'}]"
3276360,9315947,32.43790340708067,163,3.43039042688945,Movie 634,"[{'id': 27, 'name': 'Horror'}]"
50437769,114243943,26.679451673576427,81,6.959219200974234,Movie 635,"[{'id': 878, 'name': 'Science Fiction'}]"
106071545,220408886,9.671538443188693,120,5.589505974705055,Movie 636,"[{'id': 16, 'name': 'Animation'}]"
166883132,104236050,9.901708241110526,162,7.581618402528082,Movie 637,"[{'id': 16, 'name': 'Animation'}]"
112586533,310714436,20.131692108182648,161,8.955586311489961,Movie 638,"[{'id': 35, 'name': 'Comedy'}]"
93800518,260153436,6.0053596079943565,95,6.954208086594008,Movie 639,"[{'id': 27, 'name': 'Horror'}]"
58849484,144212582,63.01924494801579,83,3.3027334237207424,Movie 640,"[{'id': 28, 'name': 'Action'}]"
151652071,78491018,29.445344934381293,91,3.627377188526049,Movie 641,"[{'id': 878, 'name': 'Science Fiction'}]"
45079273,28995016,28.694850809138032,108,8.286024508888246,Movie 642,"[{'id': 10749, 'name': 'Romance'}]"
93992904,99920026,33.86783112953875,86,6.1649756673495695,Movie 643,"[{'id': 27, 'name': 'Horror'}]"
41201137,34129930,66.61683114676244,93,7.94902295637444,Movie 644,[]
73571674,110143422,87.19275426686556,91,8.139674017349556,Movie 645,"[{'id': 28, 'name': 'Action'}]"
81497273,228726794,76.1496063230082,178,8.566047248997116,Movie 646,"[{'id': 18, 'name': 'Drama'}]"
93792001,157584732,73.0253937922844,84,8.698975232918194,Movie 647,"[{'id': 28, 'name': 'Action'}]"
81954884,43723468,48.95472737448408,160,6.3289547790198375,Movie 648,"[{'id': 28, 'name': 'Action'}]"
58235484,70282322,69.68675013977376,111,5.0461210335362034,Movie 649,"[{'id': 53, 'name': 'Thriller'}]"
96939748,59277421,55.72347443532473,153,8.771189246087992,Movie 650,"[{'id': 53, 'name': 'Thriller'}]"
197400549,116608266,22.40880229046636,122,6.284438436007352,Movie 651,"[{'id': 10749, 'name': 'Romance'}]"
81768647,97247421,21.65024840636402,160,3.3855163377276662,Movie 652,"[{'id': 10749, 'name': 'Romance'}]"
24020885,28561573,30.34280868065306,148,6.8566593003591905,Movie 653,"[{'id': 53, 'name': 'Thriller'}]"
2286643,5643015,91.16946442601152,124,6.5261085023700645,Movie 654,"[{'id': 53, 'name': 'Thriller'}]"
42869822,125912381,55.19406919759286,88,8.374757237368236,Movie 655,"[{'id': 53, 'name': 'Thriller'}]"
141418374,201947946,73.65663232318508,128,6.919123134946875,Movie 656,"[{'id': 12, 'name': 'Adventure'}]"
127223660,200023226,35.309317221838214,112,5.094314546769308,Movie 657,"[{'id': 10749, 'name': 'Romance'}]"
15509187,40509586,41.3638612958573,179,8.797354354234923,Movie 658,"[{'id': 10749, 'name': 'Romance'}]"
162998627,190765043,13.430992285087886,179,7.809716915892201,Movie 659,"[{'id': 878, 'name': 'Science Fiction'}]"
6409861,5710894,17.958200824345365,97,6.782505710288126,Movie 660,[]
89825083,236484657,82.90829892778841,88,4.757551220418737,Movie 661,"[{'id': 878, 'name': 'Science Fiction'}]"
91197406,56200535,58.899024537199324,141,5.241241777885773,Movie 662,"[{'id': 10749, 'name': 'Romance'}]"
190695762,390783023,34.41571412249807,136,7.01981954457994,Movie 663,"[{'id': 12, 'name': 'Adventure'}]"
117595132,224016623,80.48226969055905,108,3.4318849107799303,Movie 664,"[{'id': 10749, 'name': 'Romance'}]"
13831595,18877376,25.405470658160315,157,4.540083549901581,Movie 665,"[{'id': 16, 'name': 'Animation'}]"
76524262,98561244,97.62723716142018,104,7.283405600379588,Movie 666,"[{'id': 10749, 'name': 'Romance'}]"
135666073,329620303,35.13694316687081,94,5.880111059067725,Movie 667,"[{'id': 878, 'name': 'Science Fiction'}]"
77246546,55313279,34.39378446097153,85,5.414361388886581,Movie 668,"[{'id': 18, 'name': 'Drama'}]"
16814828,18361132,31.879278648133816,121,3.908745734402487,Movie 669,"[{'id': 18, 'name': 'Drama'}]"
49763532,116004855,13.089040076504505,108,5.651094206866396,Movie 670,"[{'id': 28, 'name': 'Action'}]"
130716977,244545511,12.00257758586923,158,7.6241518245614035,Movie 671,"[{'id': 10749, 'name': 'Romance'}]"
134833947,110559861,65.16239841887821,172,4.584077076431358,Movie 672,"[{'id': 27, 'name': 'Horror'}]"
39538877,106966067,87.63668641124666,83,3.0323912531020643,Movie 673,"[{'id': 27, 'name': 'Horror'}]"
74851335,111050908,79.26153051689568,161,7.011029406905897,Movie 674,"[{'id': 12, 'name': 'Adventure'}]"
45196734,116140733,14.969651808113758,136,8.835759626595316,Movie 675,[]
104982440,259231305,55.012630057414576,128,6.640959381531498,Movie 676,"[{'id': 27, 'name': 'Horror'}]"
90630668,186795572,11.45356305168736,123,3.719531153562781,Movie 677,"[{'id': 28, 'name': 'Action'}]"
106967805,185717805,5.484169717694667,159,4.924398554068039,Movie 678,"[{'id': 53, 'name': 'Thriller'}]"
109331512,322405192,65.98220007909195,154,8.20584968832134,Movie 679,"[{'id': 16, 'name': 'Animation'}]"
173721659,149819761,53.98008103435468,93,4.395408445540971,Movie 680,"[{'id': 878, 'name': 'Science Fiction'}]"
154382256,357069070,9.120344835935615,82,6.6461754209856485,Movie 681,"[{'id': 878, 'name': 'Science Fiction'}]"
88580056,86629235,4.458985394192856,141,5.416027249523987,Movie 682,"[{'id': 878, 'name': 'Science Fiction'}]"
122848736,165312355,98.98588492752413,143,4.247062328517894,Movie 683,"[{'id': 878, 'name': 'Science Fiction'}]"
156030437,198431218,3.972111882758116,124,7.880441361388078,Movie 684,"[{'id': 878, 'name': 'Science Fiction'}]"
111477445,319671603,45.008297051965805,161,7.456987658794142,Movie 685,"[{'id': 18, 'name': 'Drama'}]"
53203051,155267275,50.957283436161866,137,6.969546395755593,Movie 686,"[{'id': 878, 'name': 'Science Fiction'}]"
174519532,167109190,12.610734632244059,99,4.418019541612507,Movie 687,"[{'id': 18, 'name': 'Drama'}]"
140066015,77748950,17.73711606553191,137,3.5871420162987,Movie 688,"[{'id': 16, 'name': 'Animation'}]"
186370428,428655730,35.8286956346249,168,6.456955978955797,Movie 689,"[{'id': 12, 'name': 'Adventure'}]"
44750190,69137917,76.4059117451526,136,6.3220670012366,Movie 690,"[{'id': 28, 'name': 'Action'}]"
70334164,50788342,51.201159981966406,156,4.130310056009238,Movie 691,"[{'id': 27, 'name': 'Horror'}]"
187404943,414049719,64.15228558074318,147,3.337480165891035,Movie 692,"[{'id': 878, 'name': 'Science Fiction'}]"
119975349,223485739,98.5322809539768,157,3.484250725163916,Movie 693,"[{'id': 53, 'name': 'Thriller'}]"
190475579,562149062,77.03253809600776,176,8.956625919076401,Movie 694,"[{'id': 35, 'name': 'Comedy'}]"
49518372,52911556,44.001788315980555,171,7.701503368457303,Movie 695,"[{'id': 878, 'name': 'Science Fiction'}]"
13842659,20901649,45.197750257858324,131,8.531924855791036,Movie 696,"[{'id': 16, 'name': 'Animation'}]"
34978002,64931921,62.2584356270595,116,4.17032833341818,Movie 697,"[{'id': 18, 'name': 'Drama'}]"
137590867,341122153,66.87115563347153,87,8.763411217940611,Movie 698,"[{'id': 18, 'name': 'Drama'}]"
56553464,105873550,50.57038165783046,123,3.8559261088389727,Movie 699,"[{'id': 35, 'name': 'Comedy'}]"
100204497,203640629,64.84126105868302,177,6.054490971398827,Movie 700,"[{'id': 12, 'name': 'Adventure'}]"
178018926,189655601,3.329716946995778,84,7.978174106502384,Movie 701,"[{'id': 53, 'name': 'Thriller'}]"
19892008,52063289,43.53266352578757,148,5.098820127069477,Movie 702,"[{'id': 12, 'name': 'Adventure'}]"
126881648,199404199,28.6148695312742,110,5.548971199061403,Movie 703,"[{'id': 18, 'name': 'Drama'}]"
36427853,31051067,13.788270079067928,124,3.769110661794587,Movie 704,"[{'id': 28, 'name': 'Action'}]"
192100046,415026345,10.855104768068738,88,3.7375312799938367,Movie 705,"[{'id': 35, 'name': 'Comedy'}]"
74190814,77175223,60.71602439585208,111,6.717409348671957,Movie 706,"[{'id': 35, 'name': 'Comedy'}]"
11986868,8917106,52.83645416810856,112,7.05319421172034,Movie 707,"[{'id': 35, 'name': 'Comedy'}]"
41480309,110128862,26.10482758264055,146,7.66399508449316,Movie 708,"[{'id': 16, 'name': 'Animation'}]"
94691765,156279825,47.624055818478936,109,6.340092316090521,Movie 709,"[{'id': 35, 'name': 'Comedy'}]"
40521538,96166090,49.73099920305842,155,6.874555753567836,Movie 710,"[{'id': 27, 'name': 'Horror'}]"
113347791,139017540,20.305889063422963,108,3.0811036301983203,Movie 711,"[{'id': 53, 'name': 'Thriller'}]"
196190712,484085933,65.55721312628341,82,3.9730243628231285,Movie 712,"[{'id': 18, 'name': 'Drama'}]"
173891082,135607189,78.31101628222295,169,8.909488596101427,Movie 713,"[{'id': 12, 'name': 'Adventure'}]"
133985867,186231436,79.35489054806239,136,3.4559610378949905,Movie 714,"[{'id': 12, 'name': 'Adventure'}]"
92063625,271141603,60.64451323964205,109,7.07272933356147,Movie 715,"[{'id': 12, 'name': 'Adventure'}]"
56454431,140287809,51.65221966938239,88,4.056495798190298,Movie 716,"[{'id': 878, 'name': 'Science Fiction'}]"
66557447,116018936,7.039707157534094,105,7.300311514605852,Movie 717,"[{'id': 28, 'name': 'Action'}]"
84845477,114494192,29.49529858630898,81,7.235942417771961,Movie 718,"[{'id': 18, 'name': 'Drama'}]"
78982667,211700342,10.23387323103882,141,4.405194358728541,Movie 719,[]
191078359,355810718,96.4184929269689,82,4.617806395315225,Movie 720,"[{'id': 10749, 'name': 'Romance'}]"
100471732,240736553,14.37293447635031,125,6.92862428161253,Movie 721,"[{'id': 12, 'name': 'Adventure'}]"
118601287,282895997,16.0257655752591,147,5.340516232681281,Movie 722,"[{'id': 878, 'name': 'Science Fiction'}]"
192898745,105103619,89.06808521471872,104,4.167287818199467,Movie 723,"[{'id': 18, 'name': 'Drama'}]"
3667867,2991638,94.44890006416932,130,7.390077592724891,Movie 724,"[{'id': 10749, 'name': 'Romance'}]"
94837987,203813796,76.81707488425607,92,3.924885146018005,Movie 725,"[{'id': 12, 'name': 'Adventure'}]"
113521305,102628882,1.5350874435943171,123,8.133861984869679,Movie 726,"[{'id': 10749, 'name': 'Romance'}]"
57987271,66032040,1.1332808246998063,114,6.088017144310966,Movie 727,"[{'id': 27, 'name': 'Horror'}]"
176459001,505836469,38.43197620895763,134,3.634203623275804,Movie 728,"[{'id': 27, 'name': 'Horror'}]"
180936571,343861927,15.19614163107836,166,7.1644340011859065,Movie 729,[]
91864817,218346480,2.8202280730081313,88,6.114978237447243,Movie 730,"[{'id': 16, 'name': 'Animation'}]"
69452891,131609884,46.94260225104596,81,4.788345430768857,Movie 731,"[{'id': 18, 'name': 'Drama'}]"
66432283,124977993,94.36312784329019,140,5.5352362813431295,Movie 732,"[{'id': 28, 'name': 'Action'}]"
159461992,117265123,33.05813791534071,120,4.790026461524993,Movie 733,"[{'id': 27, 'name': 'Horror'}]"
43734307,59441832,66.45292716444095,123,4.578155014456704,Movie 734,"[{'id': 18, 'name': 'Drama'}]"
68606426,82744649,65.57129996011163,143,3.981650525062273,Movie 735,"[{'id': 27, 'name': 'Horror'}]"
46791733,69103009,25.85693026285161,110,5.176602798824855,Movie 736,"[{'id': 53, 'name': 'Thriller'}]"
139795966,348911225,65.39209963356257,126,4.5059232378964245,Movie 737,"[{'id': 35, 'name': 'Comedy'}]"
156032720,223100524,22.021063454402235,81,7.100606922323502,Movie 738,"[{'id': 10749, 'name': 'Romance'}]"
128833288,209900610,13.078733944112015,175,7.103260446979838,Movie 739,[]
156506676,233735439,70.43694527040932,161,6.011041455333831,Movie 740,"[{'id': 10749, 'name': 'Romance'}]"
6562067,4813406,12.230640893287756,156,7.667667164821927,Movie 741,"[{'id': 27, 'name': 'Horror'}]"
174009356,278881383,99.69401264034617,148,8.04803831403629,Movie 742,"[{'id': 16, 'name': 'Animation'}]"
91012399,90013372,19.1617877138727,137,6.478598744605639,Movie 743,"[{'id': 27, 'name': 'Horror'}]"
162563548,157167777,59.820044412889295,123,6.713610976580602,Movie 744,"[{'id': 12, 'name': 'Adventure'}]"
36154828,26577061,41.72608256984635,153,4.697315458718191,Movie 745,"[{'id': 28, 'name': 'Action'}]"
155306093,216135985,13.512255818161044,135,8.369215204233118,Movie 746,"[{'id': 27, 'name': 'Horror'}]"
59842658,143245652,3.756546850163926,122,3.145236266535179,Movie 747,"[{'id': 35, 'name': 'Comedy'}]"
44109628,52539164,62.650495946990496,168,5.091614816657074,Movie 748,"[{'id': 18, 'name': 'Drama'}]"
14021573,17959850,80.86899881512349,113,7.330802529299136,Movie 749,"[{'id': 53, 'name': 'Thriller'}]"
53827729,113398157,84.35955048916766,109,3.4805370580269672,Movie 750,"[{'id': 12, 'name': 'Adventure'}]"
179838386,177968432,48.78863383461651,150,4.099017164569756,Movie 751,"[{'id': 35, 'name': 'Comedy'}]"
165151551,452910758,77.96809125105617,149,6.535714367177107,Movie 752,"[{'id': 12, 'name': 'Adventure'}]"
81155332,146118252,67.61186621536594,134,6.359962028781347,Movie 753,"[{'id': 12, 'name': 'Adventure'}]"
190736856,308804371,72.70119822241419,146,7.43356977678573,Movie 754,"[{'id': 16, 'name': 'Animation'}]"
186727425,353764532,49.7673015169596,92,7.875675834529031,Movie 755,"[{'id': 35, 'name': 'Comedy'}]"
87966281,80496693,63.70776228397058,82,3.771477471070015,Movie 756,"[{'id': 27, 'name': 'Horror'}]"
8136029,16546102,80.74706544402964,105,3.1102859386514523,Movie 757,"[{'id': 35, 'name': 'Comedy'}]"
195212716,274811060,40.39053338014528,136,7.137831117953437,Movie 758,[]
172086852,472028358,80.79191118589078,103,4.808350774598155,Movie 759,"[{'id': 12, 'name': 'Adventure'}]"
114245302,105349650,59.60966743611722,132,6.755903483507722,Movie 760,[]
156714551,277012990,17.424201412707838,149,3.9032675283733482,Movie 761,"[{'id': 28, 'name': 'Action'}]"
7285088,14535801,3.4437315652338767,122,5.8142402799957775,Movie 762,"[{'id': 878, 'name': 'Science Fiction'}]"
